ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100,,,,,,
3,20130918 1:00,0.324658023,2.955478746,-4.045333285,4.382571593,-5.924749271,,,,,,
3,20130918 2:00,0.423584037,4.711776785,-4.001387,6.588079276,-5.568210268,,,,,,
3,20130918 3:00,0.292796282,7.313283678,-0.501853161,10.44949167,-0.655434458,,,,,,
3,20130918 4:00,0.222194968,6.711678825,-0.215373137,9.793451511,-0.264174359,,,,,,
3,20130918 5:00,0.5542057,6.971114534,-0.61379181,10.1669493,-0.889154067,,,,,,
3,20130918 6:00,0.957322775,7.276513263,-0.282121739,10.80299217,-0.304595933,,,,,,
3,20130918 7:00,0.92622355,7.581911991,0.831045938,11.49064096,1.363571296,,,,,,
3,20130918 8:00,0.598014525,7.606425602,1.718263378,12.07507791,2.905291553,,,,,,
3,20130918 9:00,0.347565078,6.797987162,1.77464729,11.12101361,3.102217166,,,,,,
3,20130918 10:00,0.746735053,6.664694406,1.55450128,10.8765306,2.704220138,,,,,,
3,20130918 11:00,0.943277702,6.520166245,1.134524053,10.57205571,2.045037561,,,,,,
3,20130918 12:00,0.958107339,6.298011651,0.81694996,10.37659832,1.590035751,,,,,,
3,20130918 13:00,0.960474062,6.55540456,0.959153503,10.71203675,1.838783893,,,,,,
3,20130918 14:00,0.963264818,6.400151694,1.112136323,10.59398823,2.107224597,,,,,,
3,20130918 15:00,0.966301767,6.15246209,1.319430117,10.25274413,2.438370561,,,,,,
3,20130918 16:00,0.955722602,5.859830867,1.348451249,9.873440675,2.540460944,,,,,,
3,20130918 17:00,0.961251895,5.601927259,1.34140326,9.679918504,2.605757332,,,,,,
3,20130918 18:00,0.938397029,5.388965269,1.266777494,9.420598794,2.526987087,,,,,,
3,20130918 19:00,0.904629488,5.122379757,1.366693103,8.980013316,2.701629011,,,,,,
3,20130918 20:00,0.885142445,4.851197943,1.570255609,8.443311827,3.064904944,,,,,,
3,20130918 21:00,0.770269573,4.546820615,1.734846882,7.833716987,3.35407466,,,,,,
3,20130918 22:00,0.760313382,4.323133921,1.270508782,7.344105893,2.79439134,,,,,,
3,20130918 23:00,0.729140326,5.027389517,1.407737274,7.077045296,2.171484533,,,,,,
3,20130919 0:00,0.836366993,5.639208374,2.234839514,7.789206887,3.153003245,,,,,,
3,20130919 1:00,0.746137292,5.015894138,0.676831019,6.879320385,1.014959842,,,,,,
3,20130919 2:00,0.601965671,5.191768051,-0.470947555,7.059401217,-0.573090778,,,,,,
3,20130919 3:00,0.403705841,5.01512613,-0.955642525,7.000319579,-1.261536301,,,,,,
3,20130919 4:00,0.249502393,4.640338055,-1.616115563,6.389179119,-2.162774076,,,,,,
3,20130919 5:00,0.155532647,4.348494882,-2.33924217,6.089989705,-3.245783238,,,,,,
3,20130919 6:00,0.304968423,4.713298848,-3.016683884,6.742723639,-4.246614317,,,,,,
3,20130919 7:00,0.281216049,3.765576544,-3.530965261,5.763386412,-5.216424532,,,,,,
3,20130919 8:00,0.256330716,2.378937468,-2.929229944,4.622874477,-5.150573221,,,,,,
3,20130919 9:00,0.249436679,1.048363002,-2.564185886,3.03854128,-5.48690471,,,,,,
3,20130919 10:00,0.219991631,1.024554743,-2.97622012,3.015381278,-6.414809544,,,,,,
3,20130919 11:00,0.251850671,1.794867118,-3.4300234,4.085940553,-6.86814956,,,,,,
3,20130919 12:00,0.311906573,3.714887993,-3.652791645,6.487018311,-5.846093678,,,,,,
3,20130919 13:00,0.535195788,3.198018374,-3.370850585,5.669801098,-5.458060747,,,,,,
3,20130919 14:00,0.505935731,5.180247925,-2.940107299,8.357779288,-4.466481504,,,,,,
3,20130919 15:00,0.338121563,4.978261729,-1.24323981,8.202749071,-1.821544556,,,,,,
3,20130919 16:00,0.39366682,4.871124564,-0.988709686,8.079859264,-1.363850734,,,,,,
3,20130919 17:00,0.328698751,4.922581124,-0.917354233,8.14933927,-1.302897455,,,,,,
3,20130919 18:00,0.26825124,4.964053575,-0.586247525,8.376685412,-0.741256522,,,,,,
3,20130919 19:00,0.246096336,5.849567202,0.215196043,9.583841434,0.81740591,,,,,,
3,20130919 20:00,0.398028928,5.851487223,1.691035665,9.359803864,2.935532371,,,,,,
3,20130919 21:00,0.749450632,5.849567202,2.511188285,9.399034071,4.320042576,,,,,,
3,20130919 22:00,0.927499182,5.912927891,3.083772289,10.52063988,5.776934801,,,,,,
3,20130919 23:00,0.952226522,6.205539073,3.676805722,9.150891193,5.482508692,,,,,,
3,20130920 0:00,0.943440631,6.407525269,4.037933931,9.208554871,5.852037949,,,,,,
3,20130920 1:00,0.946043223,6.345215393,4.737778298,9.051397869,6.823760728,,,,,,
3,20130920 2:00,0.932266845,6.135982877,4.981372091,8.732900182,7.145771099,,,,,,
3,20130920 3:00,0.881193091,6.131974591,4.625286767,8.743124826,6.658559967,,,,,,
3,20130920 4:00,0.87748546,6.142396134,4.271682874,8.649569326,6.059641653,,,,,,
3,20130920 5:00,0.864683127,5.4489627,3.748514542,7.757469063,5.41719425,,,,,,
3,20130920 6:00,0.877961681,5.115874155,3.611208703,7.297360045,5.221575572,,,,,,
3,20130920 7:00,0.775292021,4.10217869,3.034689608,6.114879868,4.557625847,,,,,,
3,20130920 8:00,0.457579346,2.574620993,2.101671617,5.079123344,4.215162048,,,,,,
3,20130920 9:00,0.268824695,1.641492072,1.668248366,4.188556778,4.255020009,,,,,,
3,20130920 10:00,0.223119964,1.179737554,1.677346946,3.199322388,4.070939162,,,,,,
3,20130920 11:00,0.145170891,1.09636521,2.09091875,2.580220143,3.588972498,,,,,,
3,20130920 12:00,0.050424239,1.467131642,1.919700023,2.868043895,2.869955853,,,,,,
3,20130920 13:00,0.035637798,1.878381759,1.4697339,3.453916045,2.223837322,,,,,,
3,20130920 14:00,0.032863708,1.998630331,1.311335899,3.674768374,1.898680269,,,,,,
3,20130920 15:00,0.013631883,2.145734418,1.078494973,3.766790178,1.526847446,,,,,,
3,20130920 16:00,0.032651702,2.286826076,0.854339055,3.907890277,1.19382369,,,,,,
3,20130920 17:00,0.067550403,2.425512763,0.505284453,4.037743266,0.792097395,,,,,,
3,20130920 18:00,0.033484424,2.190627219,0.169877719,3.447781258,0.382504398,,,,,,
3,20130920 19:00,0.006334088,0.972509181,-0.49473217,2.340452221,-0.306094329,,,,,,
3,20130920 20:00,0,0.308336233,-1.393837273,1.571558928,-1.486099763,,,,,,
3,20130920 21:00,0.010547211,-0.122554485,-1.839667678,0.970861043,-2.708060945,,,,,,
3,20130920 22:00,0.074657347,-0.386299687,-1.973664942,0.380899035,-3.529869174,,,,,,
3,20130920 23:00,0.106592007,0.303125461,-2.524129014,0.575167287,-3.38197516,,,,,,
3,20130921 0:00,0.121224057,1.191361582,-2.927775095,1.65182239,-3.815692713,,,,,,
3,20130921 1:00,0.168283198,0.840216064,-3.132092435,1.109645776,-4.071200085,,,,,,
3,20130921 2:00,0.228980528,1.791978626,-3.088573008,2.295544383,-4.043022063,,,,,,
3,20130921 3:00,0.233508281,2.655641771,-3.339370531,3.462792741,-4.433488937,,,,,,
3,20130921 4:00,0.216069734,3.223233101,-3.518383432,4.395948314,-4.769900013,,,,,,
3,20130921 5:00,0.219474891,3.111062804,-3.523318624,4.352859808,-4.890087902,,,,,,
3,20130921 6:00,0.254015298,3.067253804,-3.03338858,4.523927611,-4.38288351,,,,,,
3,20130921 7:00,0.22580583,1.023154746,-2.62825412,1.815782799,-3.975739848,,,,,,
3,20130921 8:00,0.190336375,-0.345515443,-1.799141737,-0.000365609,-4.439814615,,,,,,
3,20130921 9:00,0.335721528,-0.274265641,-2.018982142,0.220221821,-5.012576037,,,,,,
3,20130921 10:00,0.331388218,-0.297373685,-2.310607168,0.1977129,-5.810186572,,,,,,
3,20130921 11:00,0.436699632,0.257700789,-2.324515439,1.503230347,-5.995931492,,,,,,
3,20130921 12:00,0.492446088,0.119052525,-2.100188495,1.405477316,-4.652012371,,,,,,
3,20130921 13:00,0.353020084,-0.056183475,-2.159859462,1.464000512,-3.872803809,,,,,,
3,20130921 14:00,0.287961093,-0.323851652,-2.065642146,1.200967686,-4.170685754,,,,,,
3,20130921 15:00,0.313760615,-0.346478278,-2.119031958,0.98166648,-4.487544734,,,,,,
3,20130921 16:00,0.260264764,-0.807676323,-1.738124808,0.297395266,-4.11432971,,,,,,
3,20130921 17:00,0.257121576,-1.113857906,-1.28588169,-0.318062958,-3.866478131,,,,,,
3,20130921 18:00,0.379159448,-1.157666906,-0.925163965,-0.338642544,-3.28049029,,,,,,
3,20130921 19:00,0.157689175,-1.305462104,-0.432541998,-0.801683214,-2.406971615,,,,,,
3,20130921 20:00,0.24422609,-1.248654829,-0.073170234,-1.307812392,-1.539203556,,,,,,
3,20130921 21:00,0.265817892,-1.184144873,0.233709024,-1.702040074,-0.421858733,,,,,,
3,20130921 22:00,0.188836125,-1.465292741,0.588145595,-1.898832359,0.677084116,,,,,,
3,20130921 23:00,0.003259769,-1.205327247,0.645573293,-1.673743144,0.951388532,,,,,,
3,20130922 0:00,0.103259768,-1.28427973,0.854646004,-1.648018663,1.137708513,,,,,,
3,20130922 1:00,0.126633148,-0.94368889,0.871129185,-1.173722205,1.15913609,,,,,,
3,20130922 2:00,0.069265808,-0.405680804,1.22430862,-0.505530651,1.604241471,,,,,,
3,20130922 3:00,0.006562299,0.041978675,1.711859666,0.016778927,2.22924603,,,,,,
3,20130922 4:00,0,0.257896531,1.779499429,0.25383714,2.257681706,,,,,,
3,20130922 5:00,0,0.349266025,1.747268401,0.350874704,2.200230034,,,,,,
3,20130922 6:00,0,0.111909517,1.631509075,0.038270468,2.047605894,,,,,,
3,20130922 7:00,0,-0.082569686,1.281053388,-0.212464179,1.647185146,,,,,,
3,20130922 8:00,0,-0.216306042,1.023659121,-0.598660663,2.013367018,,,,,,
3,20130922 9:00,0,-0.856402948,1.582935553,-1.505212947,1.831726882,,,,,,
3,20130922 10:00,0,-1.346429288,1.327357119,-1.993005807,0.891608605,,,,,,
3,20130922 11:00,0.038214284,-1.597057343,0.731764036,-2.159728066,-0.643337595,,,,,,
3,20130922 12:00,0.117694666,-1.914043131,-0.420381731,-1.566431277,-2.525315109,,,,,,
3,20130922 13:00,0.215105578,-1.949263774,-1.411372356,-1.593132889,-3.837418458,,,,,,
3,20130922 14:00,0.320462002,-2.046248154,-1.250671174,-3.23886394,-4.27497968,,,,,,
3,20130922 15:00,0.503672084,-2.124346102,-1.298336779,-4.872872332,-4.551211964,,,,,,
3,20130922 16:00,0.649372313,-2.067686806,-1.85534342,-4.999867803,-5.398479054,,,,,,
3,20130922 17:00,0.743486996,-2.031955719,-2.569873537,-4.505562355,-6.411717641,,,,,,
3,20130922 18:00,0.819453284,-2.143742978,-2.889006111,-4.314743519,-7.050069558,,,,,,
3,20130922 19:00,0.845541793,-2.5097314,-2.948928586,-4.872221073,-7.055292437,,,,,,
3,20130922 20:00,0.790008249,-2.864490052,-2.93803359,-5.427093592,-6.909051816,,,,,,
3,20130922 21:00,0.77327999,-3.265699118,-3.166374536,-5.749466711,-6.827807027,,,,,,
3,20130922 22:00,0.726745224,-3.635260649,-3.721565345,-5.825663993,-7.666949637,,,,,,
3,20130922 23:00,0.651800711,-3.406071247,-4.182786818,-4.954279685,-6.831869266,,,,,,
3,20130923 0:00,0.805321772,-2.589871124,-4.972220028,-3.467455787,-7.308892244,,,,,,
3,20130923 1:00,0.894814626,-4.226930488,-4.828564363,-5.799251323,-7.185165142,,,,,,
3,20130923 2:00,0.919710752,-4.157964405,-5.403757702,-5.819637478,-7.861144413,,,,,,
3,20130923 3:00,0.934466591,-4.268310138,-5.636969104,-6.012668881,-8.333304778,,,,,,
3,20130923 4:00,0.808093606,-3.632800458,-6.379927167,-5.027762778,-9.524861459,,,,,,
3,20130923 5:00,0.853959474,-1.963310399,-6.202483709,-2.780189214,-9.237223536,,,,,,
3,20130923 6:00,0.449106293,-1.239932822,-5.59226257,-1.540456176,-9.427776122,,,,,,
3,20130923 7:00,0.6926365,-2.735219664,-6.393293038,-4.254363031,-11.53953295,,,,,,
3,20130923 8:00,0.923966637,-3.116321128,-5.845292333,-5.265388895,-11.06013641,,,,,,
3,20130923 9:00,0.986269549,-2.609037276,-5.247976173,-4.421911741,-10.52827761,,,,,,
3,20130923 10:00,0.99126723,-1.56432884,-4.591665825,-2.77381854,-10.0000369,,,,,,
3,20130923 11:00,0.969751947,1.015513509,-4.270884924,2.487720596,-9.391595252,,,,,,
3,20130923 12:00,0.85641218,2.99407379,-2.021731483,6.95292556,-4.109791117,,,,,,
3,20130923 13:00,0.371242287,3.763939616,-0.744138586,8.104743305,-1.231602838,,,,,,
3,20130923 14:00,0.334907707,3.536606973,-0.339014432,7.816151802,-0.432608606,,,,,,
3,20130923 15:00,0.478215104,3.303654872,-0.182311118,7.543486982,-0.139543551,,,,,,
3,20130923 16:00,0.392369567,3.920262736,0.091458788,8.202214608,0.509903081,,,,,,
3,20130923 17:00,0.560127468,3.318980668,-0.284629164,7.435185534,-0.33974437,,,,,,
3,20130923 18:00,0.315225758,2.870445701,-0.76257427,6.819778487,-1.371502205,,,,,,
3,20130923 19:00,0.062019328,2.268652773,-1.047405587,6.217749853,-2.201853192,,,,,,
3,20130923 20:00,0.085931052,2.217566786,-1.446077252,6.09415879,-3.244465288,,,,,,
3,20130923 21:00,0.120158624,2.24004462,-1.969189784,5.492767224,-3.984364098,,,,,,
3,20130923 22:00,0.214861612,2.547071403,-2.807091619,4.853788685,-4.535519364,,,,,,
3,20130923 23:00,0.3065686,2.813740255,-3.404407779,4.140910335,-4.691097109,,,,,,
3,20130924 0:00,0.266065908,3.089093726,-3.715970837,4.359424432,-5.014312889,,,,,,
3,20130924 1:00,0.254974504,5.017801868,-4.366908882,6.752415832,-6.100363082,,,,,,
3,20130924 2:00,0.496911731,5.725842236,-4.247063361,7.91956531,-6.006513389,,,,,,
3,20130924 3:00,0.801968373,5.536731295,-3.965194927,7.8034239,-5.625407538,,,,,,
3,20130924 4:00,0.689006729,5.729782047,-3.821688917,8.202032691,-5.4522929,,,,,,
3,20130924 5:00,0.689626987,5.576692238,-3.773853581,8.135358918,-5.38190563,,,,,,
3,20130924 6:00,0.713953715,5.280643563,-3.238406427,7.813460812,-4.667887015,,,,,,
3,20130924 7:00,0.721111083,4.572040365,-2.784227909,7.143138476,-4.172005526,,,,,,
3,20130924 8:00,0.518142096,3.05915284,-2.389200614,6.390370078,-4.600670343,,,,,,
3,20130924 9:00,0.303515437,2.555419828,-2.040979939,6.345920896,-4.50618653,,,,,,
3,20130924 10:00,0.305274956,2.229541153,-1.837293989,6.072773506,-4.247465753,,,,,,
3,20130924 11:00,0.375130427,1.855821913,-1.984400508,5.487048,-4.670423493,,,,,,
3,20130924 12:00,0.327433463,1.800101725,-2.44732312,5.274122081,-5.661552352,,,,,,
3,20130924 13:00,0.345664672,1.766894745,-2.806345323,5.083420753,-6.470054781,,,,,,
3,20130924 14:00,0.38729582,2.107407004,-3.072783004,5.470558787,-6.770627448,,,,,,
3,20130924 15:00,0.567587313,2.581310016,-3.207030561,6.041228925,-6.594976332,,,,,,
3,20130924 16:00,0.694317235,2.954466426,-3.086670682,6.816938837,-6.288062469,,,,,,
3,20130924 17:00,0.84667519,3.692899623,-2.94059288,7.954694502,-5.74969497,,,,,,
3,20130924 18:00,0.506405202,4.133595655,-2.524476888,8.625016838,-4.852415805,,,,,,
3,20130924 19:00,0.498710865,4.051985278,-2.141279838,8.451521645,-4.045815735,,,,,,
3,20130924 20:00,0.365978133,3.573579625,-2.250323831,7.541747267,-4.291854121,,,,,,
3,20130924 21:00,0.351914136,4.066618863,-2.600087581,7.604836428,-4.444676933,,,,,,
3,20130924 22:00,0.403986267,4.996977152,-3.028548176,7.82851618,-4.588622071,,,,,,
3,20130924 23:00,0.528190116,6.191302795,-2.799658663,8.989213359,-4.114300647,,,,,,
3,20130925 0:00,0.61181745,6.353397887,-2.617061411,9.136899349,-3.843531598,,,,,,
3,20130925 1:00,0.521765102,5.917808498,-3.137717037,8.319439686,-4.337992533,,,,,,
3,20130925 2:00,0.656767776,6.554797463,-2.715451548,9.103792403,-3.789049679,,,,,,
3,20130925 3:00,0.557182794,6.777366856,-2.403342274,9.470984553,-3.328748115,,,,,,
3,20130925 4:00,0.50284116,6.747806858,-2.487199933,9.470984553,-3.463609509,,,,,,
3,20130925 5:00,0.536971507,6.175733966,-2.410785261,8.706316364,-3.384465499,,,,,,
3,20130925 6:00,0.539570048,4.720918404,-2.27482669,6.737106501,-3.153998141,,,,,,
3,20130925 7:00,0.527551396,3.772680054,-2.474298754,5.794520465,-3.685212737,,,,,,
3,20130925 8:00,0.355922007,1.824618259,-1.363805025,4.382534155,-3.105878583,,,,,,
3,20130925 9:00,0.07027678,1.319200263,-1.133072414,3.324112245,-2.444234658,,,,,,
3,20130925 10:00,0.0452159,0.424865438,-1.65209674,1.794018768,-3.153364989,,,,,,
3,20130925 11:00,0.016572517,0.421967399,-1.437242502,1.615343825,-3.399661149,,,,,,
3,20130925 12:00,0.000139087,-0.774922695,-1.058642539,-0.273613733,-3.25403617,,,,,,
3,20130925 13:00,0.001522306,-0.395859198,-2.136883323,0.089035835,-4.923025056,,,,,,
3,20130925 14:00,0.073440672,-0.190678039,-2.669801225,0.747710414,-5.656215166,,,,,,
3,20130925 15:00,0.467852431,0.466017591,-3.611587238,1.229224244,-6.971272039,,,,,,
3,20130925 16:00,0.198689702,3.208142063,-4.859031937,5.650671994,-7.883644189,,,,,,
3,20130925 17:00,0.382513744,7.739515793,-5.281793624,12.23741779,-8.125508284,,,,,,
3,20130925 18:00,0.698804485,7.878042056,-4.075533457,12.32448397,-6.206424325,,,,,,
3,20130925 19:00,0.632210132,7.810807552,-3.753996398,12.73710195,-5.856291224,,,,,,
3,20130925 20:00,0.739003338,9.371111732,-1.713129237,14.84864609,-2.313805329,,,,,,
3,20130925 21:00,0.934061919,9.642947787,0.189298358,15.29306216,0.65187902,,,,,,
3,20130925 22:00,0.946745424,9.907828549,0.408618389,15.40662674,0.89817518,,,,,,
3,20130925 23:00,0.94273214,10.01331717,1.500752749,15.05154814,2.3341641,,,,,,
3,20130926 0:00,0.962966391,9.218674882,2.685180153,13.71300026,4.124085034,,,,,,
3,20130926 1:00,0.965985346,10.11795776,3.485147036,14.82737299,5.136032115,,,,,,
3,20130926 2:00,0.957829167,10.06902718,3.756338154,14.59175194,5.563583354,,,,,,
3,20130926 3:00,0.958828435,10.0616307,4.207307652,14.49209348,6.059568861,,,,,,
3,20130926 4:00,0.586073743,9.215017976,4.086439701,13.34459757,5.982010023,,,,,,
3,20130926 5:00,0.549513192,8.511214253,4.220003866,12.36296181,6.201651437,,,,,,
3,20130926 6:00,0.549809383,7.815944931,3.856384315,11.32366651,5.711531724,,,,,,
3,20130926 7:00,0.646826437,6.87602274,3.335331719,10.21461029,5.100185593,,,,,,
3,20130926 8:00,0.795880517,4.644560974,2.591841464,7.929584318,4.494053502,,,,,,
3,20130926 9:00,0.607000265,3.477054716,1.834639299,6.935847167,3.766043237,,,,,,
3,20130926 10:00,0.496383738,2.827871169,1.254676273,6.391284903,2.960474134,,,,,,
3,20130926 11:00,0.357579343,2.546235887,0.810816654,6.279525066,2.167940131,,,,,,
3,20130926 12:00,0.125115345,2.293048614,0.365941337,6.051734315,1.174665607,,,,,,
3,20130926 13:00,0.088562454,2.119515764,-0.209958901,5.669472961,-0.152307446,,,,,,
3,20130926 14:00,0.051168736,2.039861341,-0.895554422,5.164062232,-1.545107746,,,,,,
3,20130926 15:00,0.068968731,1.882259375,-1.349063164,4.650109351,-2.372184762,,,,,,
3,20130926 16:00,0.093153676,1.681985397,-1.665960649,4.127614316,-2.80625355,,,,,,
3,20130926 17:00,0.089110249,1.237627509,-2.018915381,3.449936832,-3.511452392,,,,,,
3,20130926 18:00,0.119588771,0.912182294,-2.205295793,2.958051179,-4.428471589,,,,,,
3,20130926 19:00,0.123434596,0.528134183,-2.398278236,2.246205082,-5.104993213,,,,,,
3,20130926 20:00,0.314366028,0.080362534,-2.488167427,1.377752845,-5.869501755,,,,,,
3,20130926 21:00,0.511072501,-0.076670472,-2.983827596,0.896544883,-6.774789362,,,,,,
3,20130926 22:00,0.566331927,0.146930873,-4.40681919,1.030371949,-7.739386669,,,,,,
3,20130926 23:00,0.42594537,0.733528803,-5.531703694,1.308703773,-7.882121001,,,,,,
3,20130927 0:00,0.5484068,1.147162842,-6.196477426,1.794894657,-8.644674277,,,,,,
3,20130927 1:00,0.817891814,0.971523602,-6.12308157,1.506334872,-8.439417402,,,,,,
3,20130927 2:00,0.831989566,1.115883574,-6.317405499,1.693560549,-8.70094329,,,,,,
3,20130927 3:00,0.909053269,1.290077939,-6.595632154,1.939594293,-9.137371513,,,,,,
3,20130927 4:00,0.960082919,1.560993486,-6.803867415,2.333848364,-9.529660345,,,,,,
3,20130927 5:00,0.964992377,1.607669877,-7.076007862,2.498270914,-10.13216302,,,,,,
3,20130927 6:00,0.95329421,1.403159917,-7.31641308,2.303844249,-10.9338447,,,,,,
3,20130927 7:00,0.927316871,1.546076289,-6.076130822,2.846318649,-10.22099355,,,,,,
3,20130927 8:00,0.831259935,1.835758632,-4.500672392,3.783647202,-9.035850915,,,,,,
3,20130927 9:00,0.788653377,4.217698166,-1.088048584,8.31906923,-2.155071697,,,,,,
3,20130927 10:00,0.549563167,2.874669229,1.789423644,5.464477726,2.953510998,,,,,,
3,20130927 11:00,0.647886007,1.74433065,1.126026965,4.231908681,2.065205766,,,,,,
3,20130927 12:00,0.133884132,1.79630024,-0.074694941,4.728776826,-0.299562073,,,,,,
3,20130927 13:00,0.187661762,2.137470973,-0.202070581,5.379866122,-0.173213068,,,,,,
3,20130927 14:00,0.067884842,2.195696162,-0.663752936,5.741115667,-1.340148202,,,,,,
3,20130927 15:00,0.105998298,1.85019463,-1.447569589,5.2280453,-2.991513144,,,,,,
3,20130927 16:00,0.129805144,2.61530248,-2.298334531,6.062159698,-4.609221802,,,,,,
3,20130927 17:00,0.318320335,4.105097388,-3.086498475,7.808399192,-5.390489012,,,,,,
3,20130927 18:00,0.724363192,4.65414648,-3.434281793,8.422883468,-5.575322709,,,,,,
3,20130927 19:00,0.897890746,4.91110723,-3.698162386,8.869944782,-6.068028654,,,,,,
3,20130927 20:00,0.774628998,6.140572989,-2.91564992,10.20452782,-4.522598248,,,,,,
3,20130927 21:00,0.427166543,7.00143962,-1.56929375,11.04164263,-2.270385854,,,,,,
3,20130927 22:00,0.56528406,7.287753564,-0.255976995,11.24207012,-0.294596392,,,,,,
3,20130927 23:00,0.822772025,8.279506569,0.671300276,12.19620097,0.996480777,,,,,,
3,20130928 0:00,0.940109746,8.365160153,1.645093567,12.1037883,2.300799763,,,,,,
3,20130928 1:00,0.968831893,8.640671148,2.276452171,12.50200792,3.36497094,,,,,,
3,20130928 2:00,0.974772588,8.491992851,2.741740736,12.21836353,3.999894836,,,,,,
3,20130928 3:00,0.978861478,8.563870439,2.8883093,12.1189355,4.146936977,,,,,,
3,20130928 4:00,0.956703421,7.944541638,2.657530435,11.39304987,3.84404372,,,,,,
3,20130928 5:00,0.906731554,7.524106983,2.623952909,10.78001201,3.79254509,,,,,,
3,20130928 6:00,0.853559767,6.516836135,1.992908623,9.440478534,2.908937021,,,,,,
3,20130928 7:00,0.694726403,5.622304791,1.572923067,8.568195804,2.483395711,,,,,,
3,20130928 8:00,0.428496648,3.421669068,0.778254967,6.748601831,1.632313092,,,,,,
3,20130928 9:00,0.257343481,2.455752449,0.36786299,6.148983703,1.010263853,,,,,,
3,20130928 10:00,0.200763852,2.217965636,0.221294427,5.768961228,0.560328456,,,,,,
3,20130928 11:00,0.128280137,2.321843519,0.033686666,5.656113462,0.214067932,,,,,,
3,20130928 12:00,0.060481269,2.236673501,-0.322341698,5.471897109,-0.37613347,,,,,,
3,20130928 13:00,0.029112859,2.157903542,-0.436398689,5.343799646,-0.655310253,,,,,,
3,20130928 14:00,0.007282041,2.212550201,-0.613879895,5.107124332,-0.852495796,,,,,,
3,20130928 15:00,0.044308909,2.213042513,-0.86171401,4.980856832,-1.101179969,,,,,,
3,20130928 16:00,0.057391195,1.904362737,-1.315810068,4.533735684,-1.653435012,,,,,,
3,20130928 17:00,0.064979317,1.717776397,-1.61587589,4.36171909,-2.316818677,,,,,,
3,20130928 18:00,0.036781102,1.449466225,-1.768307195,4.124433788,-3.204492428,,,,,,
3,20130928 19:00,0.028979173,1.23087959,-1.956980909,3.89202839,-4.431650567,,,,,,
3,20130928 20:00,0.090754088,1.100416846,-2.209611815,3.598014211,-5.439261916,,,,,,
3,20130928 21:00,0.185857681,1.392850318,-2.962174764,3.537015419,-6.095869446,,,,,,
3,20130928 22:00,0.325484896,1.699068532,-3.891685943,3.319859718,-6.33709987,,,,,,
3,20130928 23:00,0.273110287,2.215504074,-4.601077788,3.349749127,-6.459747922,,,,,,
3,20130929 0:00,0.19779036,2.762955288,-5.263034717,3.974986747,-7.284403613,,,,,,
3,20130929 1:00,0.32312852,4.246745727,-5.330690442,5.877175924,-7.458925009,,,,,,
3,20130929 2:00,0.499768192,4.300567234,-5.433438809,5.903391104,-7.612779875,,,,,,
3,20130929 3:00,0.575292922,3.506104646,-5.613248451,4.908405882,-7.777310385,,,,,,
3,20130929 4:00,0.850824851,2.23582184,-5.852371923,3.202631816,-8.069948621,,,,,,
3,20130929 5:00,0.872374783,2.061021019,-5.986411838,3.017338161,-8.395241767,,,,,,
3,20130929 6:00,0.81361252,1.796200156,-5.943911378,2.778422548,-8.641409553,,,,,,
3,20130929 7:00,0.785606071,1.019836837,-4.996291211,2.036056328,-8.444224132,,,,,,
3,20130929 8:00,0.694083181,0.20060683,-4.311613456,0.994598742,-8.842362848,,,,,,
3,20130929 9:00,0.719034673,-0.122322207,-4.373262476,0.477444747,-9.494205098,,,,,,
3,20130929 10:00,0.83748914,-0.236157074,-4.533923559,0.326111665,-9.876644337,,,,,,
3,20130929 11:00,0.937464391,-0.187098533,-4.685710919,0.439313577,-10.05185049,,,,,,
3,20130929 12:00,0.914986299,-0.103270346,-4.667029398,0.632352626,-10.10962456,,,,,,
3,20130929 13:00,0.958658292,-0.0275392,-4.60724853,0.806921889,-10.12595202,,,,,,
3,20130929 14:00,0.908206141,-0.021823642,-4.527385027,0.867693442,-10.00098419,,,,,,
3,20130929 15:00,0.918154241,-0.06183255,-4.536258749,0.778323512,-10.03929091,,,,,,
3,20130929 16:00,0.785409355,0.100584562,-4.673100893,1.091118267,-10.25217581,,,,,,
3,20130929 17:00,0.658125347,0.156311254,-4.796398933,1.294285908,-10.47573635,,,,,,
3,20130929 18:00,0.680264503,0.433515826,-4.766041461,1.759009545,-10.40791461,,,,,,
3,20130929 19:00,0.837708794,1.034125732,-4.575489944,2.925585032,-9.985284712,,,,,,
3,20130929 20:00,0.867085419,1.474700009,-4.356449107,3.91342066,-9.237361668,,,,,,
3,20130929 21:00,0.80031598,1.34324217,-4.251832588,3.725148007,-8.885065423,,,,,,
3,20130929 22:00,0.799793846,-0.200434835,-4.295734163,0.194439968,-8.54470078,,,,,,
3,20130929 23:00,0.812271178,-0.148994812,-4.767442575,0.699082173,-8.70232352,,,,,,
3,20130930 0:00,0.802105223,0.618318874,-4.709062821,1.279986719,-7.55688974,,,,,,
3,20130930 1:00,0.799835255,0.351506667,-5.637854704,1.591054797,-9.762205976,,,,,,
3,20130930 2:00,0.724617521,0.721462086,-6.206681056,1.754238014,-9.971117012,,,,,,
3,20130930 3:00,0.813273581,2.131885916,-5.666624094,3.576756197,-8.50942697,,,,,,
3,20130930 4:00,0.441303008,1.941166658,-4.344241626,3.673932719,-7.593379567,,,,,,
3,20130930 5:00,0.719771974,3.573264181,-3.043562382,6.680293195,-5.732422053,,,,,,
